Date,Open,High,Low,Close
2025-12-02 14:30:00+00:00,47416.91015625,47510.08984375,47263.921875,47361.87890625
2025-12-02 15:30:00+00:00,47360.62109375,47597.109375,47327.48828125,47357.62109375
2025-12-02 16:30:00+00:00,47357.609375,47552.48046875,47348.9296875,47548.359375
2025-12-02 17:30:00+00:00,47547.640625,47565.1796875,47330.48046875,47359.73046875
2025-12-02 18:30:00+00:00,47359.44921875,47476.33984375,47312.05078125,47470.41015625
2025-12-02 19:30:00+00:00,47470.421875,47560.8203125,47463.1796875,47551.75
2025-12-02 20:30:00+00:00,47551.671875,47593.921875,47468.6484375,47468.6484375
2025-12-03 14:30:00+00:00,47371.62109375,47651.87109375,47371.62109375,47640.28125
2025-12-03 15:30:00+00:00,47642.19921875,47740.28125,47617.83984375,47685.98828125
2025-12-03 16:30:00+00:00,47687.44140625,47807.73046875,47655.0703125,47790.0390625
2025-12-03 17:30:00+00:00,47790.109375,47862.171875,47790.109375,47849.3984375
2025-12-03 18:30:00+00:00,47849.671875,47936.1015625,47846.921875,47933.80078125
2025-12-03 19:30:00+00:00,47934.1484375,47969.640625,47907.98046875,47932.3984375
2025-12-03 20:30:00+00:00,47931.80859375,47949.8203125,47881.44921875,47890.1015625
2025-12-04 14:30:00+00:00,47888.16015625,48049.71875,47790.6015625,47912.078125
2025-12-04 15:30:00+00:00,47910.5,47945.359375,47834.1015625,47861.19921875
2025-12-04 16:30:00+00:00,47860.25,47874.48046875,47771.80078125,47844.80859375
2025-12-04 17:30:00+00:00,47844.37890625,47936.859375,47826.859375,47933.73828125
2025-12-04 18:30:00+00:00,47933.30859375,47934.26953125,47692.9609375,47745.62109375
2025-12-04 19:30:00+00:00,47745.51171875,47853.078125,47734.37890625,47762.078125
2025-12-04 20:30:00+00:00,47761.05078125,47855.55859375,47753.41015625,47854.94140625
2025-12-05 14:30:00+00:00,47879.6015625,48133.5390625,47873.609375,48063.96875
2025-12-05 15:30:00+00:00,48063.078125,48078.8984375,47952.58984375,47957.890625
2025-12-05 16:30:00+00:00,47957.08984375,47970.73828125,47875.87109375,47919.3984375
2025-12-05 17:30:00+00:00,47919.08984375,48045.109375,47871.51171875,48032.359375
2025-12-05 18:30:00+00:00,48032.23046875,48055.96875,47970.1484375,47991.03125
2025-12-05 19:30:00+00:00,47990.8984375,48025.66015625,47961.640625,47977.171875
2025-12-05 20:30:00+00:00,47977.26171875,47977.5390625,47879.3984375,47942.578125
2025-12-08 14:30:00+00:00,47971.51171875,47971.51171875,47771.71875,47834.5390625
2025-12-08 15:30:00+00:00,47837.859375,47882.01953125,47709.37890625,47834.46875
2025-12-08 16:30:00+00:00,47834.69140625,47834.69140625,47695.55078125,47723.6015625
2025-12-08 17:30:00+00:00,47723.5703125,47788.6484375,47657.96875,47661.26171875
2025-12-08 18:30:00+00:00,47661.30078125,47697.62890625,47611.9296875,47662.05859375
2025-12-08 19:30:00+00:00,47661.578125,47718.109375,47655.37890625,47700.609375
2025-12-08 20:30:00+00:00,47700.4609375,47749.359375,47671.2109375,47747.828125
2025-12-09 14:30:00+00:00,47724.51953125,47957.53125,47704.73046875,47833.6015625
2025-12-09 15:30:00+00:00,47829.94140625,47927.21875,47813.859375,47876.5390625
2025-12-09 16:30:00+00:00,47875.78125,47912.80078125,47748.0,47767.12109375
2025-12-09 17:30:00+00:00,47768.078125,47800.51953125,47605.48046875,47622.421875
