Date,Open,High,Low,Close
2026-01-29 23:00:00+00:00,113.40699768066406,113.56800079345703,113.16500091552734,113.50800323486328
2026-01-30 00:00:00+00:00,113.49299621582031,113.72599792480469,113.48200225830078,113.56999969482422
2026-01-30 01:00:00+00:00,113.58000183105469,113.72699737548828,113.51899719238281,113.64199829101562
2026-01-30 02:00:00+00:00,113.64099884033203,113.80699920654297,113.52300262451172,113.73999786376953
2026-01-30 03:00:00+00:00,113.73400115966797,113.87899780273438,113.6989974975586,113.86599731445312
2026-01-30 04:00:00+00:00,113.86499786376953,113.94200134277344,113.79900360107422,113.85700225830078
2026-01-30 05:00:00+00:00,113.86100006103516,113.9800033569336,113.81099700927734,113.86399841308594
2026-01-30 06:00:00+00:00,113.86900329589844,113.9000015258789,113.75299835205078,113.76200103759766
2026-01-30 07:00:00+00:00,113.76899719238281,113.93599700927734,113.71800231933594,113.81099700927734
2026-01-30 08:00:00+00:00,113.80500030517578,113.88999938964844,113.63999938964844,113.86299896240234
2026-01-30 09:00:00+00:00,113.86599731445312,113.9469985961914,113.76000213623047,113.89099884033203
2026-01-30 10:00:00+00:00,113.89399719238281,113.99600219726562,113.79499816894531,113.8740005493164
2026-01-30 11:00:00+00:00,113.88200378417969,113.97899627685547,113.8239974975586,113.91300201416016
2026-01-30 12:00:00+00:00,113.91500091552734,114.04000091552734,113.83899688720703,113.8550033569336
2026-01-30 13:00:00+00:00,113.84700012207031,113.95999908447266,113.80799865722656,113.95999908447266
2026-01-30 14:00:00+00:00,113.95600128173828,114.31300354003906,113.92500305175781,114.20500183105469
2026-01-30 15:00:00+00:00,114.197998046875,114.45099639892578,113.8740005493164,113.88200378417969
2026-01-30 16:00:00+00:00,113.87799835205078,113.91899871826172,113.69200134277344,113.83999633789062
2026-01-30 17:00:00+00:00,113.84500122070312,113.89099884033203,113.68800354003906,113.7040023803711
2026-01-30 18:00:00+00:00,113.69400024414062,113.77100372314453,113.52400207519531,113.7040023803711
2026-01-30 19:00:00+00:00,113.69599914550781,113.81400299072266,113.66699981689453,113.72799682617188
2026-01-30 20:00:00+00:00,113.72899627685547,113.74600219726562,113.625,113.65299987792969
2026-01-30 21:00:00+00:00,113.65299987792969,113.70899963378906,113.5770034790039,113.61100006103516
2026-01-30 22:00:00+00:00,113.6510009765625,113.6510009765625,113.6510009765625,113.6510009765625
2026-02-02 00:00:00+00:00,113.8010025024414,114.00700378417969,113.63500213623047,113.98400115966797
2026-02-02 01:00:00+00:00,113.98999786376953,114.00199890136719,113.73100280761719,113.78199768066406
